สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2566,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,จังหวัด,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. งบประมาณรายจ่ายประจำปี 66,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณ
,,,,,,"5,434", แห่ง,,,"5,347", แห่ง,,,"5,640", แห่ง
2730,นราธิวาส สุคิริน ทต.สุคิริน,นราธิวาส,สุคิริน,ทต.,ทต.สุคิริน,3,"  5,294,000 ","  5,294,000 ",  -   ,3 ,"  5,294,000 ","  5,294,000 ",  -   ,3 ,"  5,294,000 "
2731,นราธิวาส สุคิริน อบต.เกียร์,นราธิวาส,สุคิริน,อบต.,อบต.เกียร์,2,"  19,994,000 ","  19,994,000 ",  -   ,2 ,"  9,998,000 ","  9,998,000 ",  -   ,2 ,"  10,016,700 "
2732,นราธิวาส สุคิริน อบต.ภูเขาทอง,นราธิวาส,สุคิริน,อบต.,อบต.ภูเขาทอง,2,"  2,643,000 ","  2,643,000 ",  -   ,2 ,"  2,643,000 ","  2,643,000 ",  -   ,2 ,"  2,643,000 "
2733,นราธิวาส สุคิริน อบต.มาโมง,นราธิวาส,สุคิริน,อบต.,อบต.มาโมง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2734,นราธิวาส สุคิริน อบต.ร่มไทร,นราธิวาส,สุคิริน,อบต.,อบต.ร่มไทร,4,"  11,944,000 ","  11,944,000 ",  -   ,4 ,"  11,944,000 ","  11,944,000 ",  -   ,2 ,"  6,507,000 "
2735,นราธิวาส สุคิริน อบต.สุคิริน,นราธิวาส,สุคิริน,อบต.,อบต.สุคิริน,1,"  8,191,000 ","  8,191,000 ",  -   ,1 ,"  8,191,000 ","  8,191,000 ",  -   ,1 ,"  8,191,000 "
2736,นราธิวาส สุไหงโก-ลก ทต.ปาเสมัส,นราธิวาส,สุไหงโก-ลก,ทต.,ทต.ปาเสมัส,7,"  43,362,000 ","  43,362,000 ",  -   ,7 ,"  34,287,000 ","  34,287,000 ",  -   ,1 ,"  6,705,000 "
2737,นราธิวาส สุไหงโก-ลก อบต.ปูโยะ,นราธิวาส,สุไหงโก-ลก,อบต.,อบต.ปูโยะ,3,"  11,701,700 ","  11,701,700 ",  -   ,3 ,"  11,701,700 ","  11,701,700 ",  -   ,2 ,"  7,437,900 "
2738,นราธิวาส สุไหงโก-ลก อบต.มูโนะ,นราธิวาส,สุไหงโก-ลก,อบต.,อบต.มูโนะ,2,"  2,162,500 ","  2,162,500 ",  -   ,2 ,"  2,162,500 ","  2,162,500 ",  -   ,3 ,"  2,181,200 "
2739,นราธิวาส สุไหงปาดี ทต.ปะลุรู,นราธิวาส,สุไหงปาดี,ทต.,ทต.ปะลุรู,10,"  38,769,000 ","  38,769,000 ",  -   ,10 ,"  38,769,000 ","  38,769,000 ",  -   ,3 ,"  9,756,000 "
2740,นราธิวาส สุไหงปาดี อบต.กาวะ,นราธิวาส,สุไหงปาดี,อบต.,อบต.กาวะ,7,"  28,211,000 ","  28,211,000 ",  -   ,6 ,"  25,811,000 ","  25,811,000 ",  -   ,1 ,"  7,271,000 "
2741,นราธิวาส สุไหงปาดี อบต.โต๊ะเด็ง,นราธิวาส,สุไหงปาดี,อบต.,อบต.โต๊ะเด็ง,2,"  16,123,000 ","  16,123,000 ",  -   ,2 ,"  6,125,000 ","  6,125,000 ",  -   ,2 ,"  6,143,700 "
2742,นราธิวาส สุไหงปาดี อบต.ปะลุรู,นราธิวาส,สุไหงปาดี,อบต.,อบต.ปะลุรู,3,"  10,750,000 ","  10,750,000 ",  -   ,2 ,"  8,350,000 ","  8,350,000 ",  -   ,1 ,"  7,096,000 "
2743,นราธิวาส สุไหงปาดี อบต.ริโก๋,นราธิวาส,สุไหงปาดี,อบต.,อบต.ริโก๋,2,"  11,097,000 ","  11,097,000 ",  -   ,2 ,"  11,097,000 ","  11,097,000 ",  -   ,1 ,"  1,154,000 "
2744,นราธิวาส สุไหงปาดี อบต.สากอ,นราธิวาส,สุไหงปาดี,อบต.,อบต.สากอ,2,"  9,747,000 ","  9,747,000 ",  -   ,2 ,"  9,747,000 ","  9,747,000 ",  -   ,1 ,"  7,292,000 "
2745,นราธิวาส สุไหงปาดี อบต.สุไหงปาดี,นราธิวาส,สุไหงปาดี,อบต.,อบต.สุไหงปาดี,2,"  11,123,000 ","  11,123,000 ",  -   ,2 ,"  11,123,000 ","  11,123,000 ",  -   ,1 ,"  6,265,000 "
2746,น่าน เฉลิมพระเกียรติ อบต.ขุนน่าน,น่าน,เฉลิมพระเกียรติ,อบต.,อบต.ขุนน่าน,2,"  17,675,400 ","  17,675,400 ",  -   ,2 ,"  8,189,900 ","  8,189,900 ",  -   ,2 ,"  8,246,000 "
2747,น่าน เฉลิมพระเกียรติ อบต.ห้วยโก๋น,น่าน,เฉลิมพระเกียรติ,อบต.,อบต.ห้วยโก๋น,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  37,400 "
2748,น่าน เชียงกลาง ทต.เชียงกลาง,น่าน,เชียงกลาง,ทต.,ทต.เชียงกลาง,6,"  65,950,800 ","  63,681,700 ","  2,269,100 ",6 ,"  56,122,800 ","  53,853,700 ","  2,269,100 ",3 ,"  15,216,700 "
2749,น่าน เชียงกลาง ทต.พระพุทธบาทเชียงคาน,น่าน,เชียงกลาง,ทต.,ทต.พระพุทธบาทเชียงคาน,14,"  112,608,000 ","  112,608,000 ",  -   ,14 ,"  19,530,000 ","  19,530,000 ",  -   ,2 ,"  9,945,700 "
2750,น่าน เชียงกลาง อบต.เชียงกลางพญาแก้ว,น่าน,เชียงกลาง,อบต.,อบต.เชียงกลางพญาแก้ว,3,"  27,485,500 ","  27,485,500 ",  -   ,3 ,"  27,485,500 ","  27,485,500 ",  -   ,2 ,"  17,544,400 "
2751,น่าน เชียงกลาง อบต.เปือ,น่าน,เชียงกลาง,อบต.,อบต.เปือ,4,"  31,605,100 ","  31,605,100 ",  -   ,4 ,"  21,607,000 ","  21,607,000 ",  -   ,3 ,"  19,617,700 "
2752,น่าน เชียงกลาง อบต.พระธาตุ,น่าน,เชียงกลาง,อบต.,อบต.พระธาตุ,6,"  34,690,600 ","  34,690,600 ",  -   ,6 ,"  34,690,600 ","  34,690,600 ",  -   ,4 ,"  18,708,400 "
2753,น่าน ท่าวังผา ทต.ท่าวังผา,น่าน,ท่าวังผา,ทต.,ทต.ท่าวังผา,12,"  42,220,800 ","  42,220,800 ",  -   ,12 ,"  29,833,800 ","  29,833,800 ",  -   ,3 ,"  14,832,000 "
2754,น่าน ท่าวังผา อบต.จอมพระ,น่าน,ท่าวังผา,อบต.,อบต.จอมพระ,10,"  80,482,000 ","  80,482,000 ",  -   ,10 ,"  16,706,000 ","  16,706,000 ",  -   ,2 ,"  9,982,700 "
2755,น่าน ท่าวังผา อบต.ตาลชุม,น่าน,ท่าวังผา,อบต.,อบต.ตาลชุม,4,"  34,104,000 ","  34,104,000 ",  -   ,4 ,"  9,803,000 ","  9,803,000 ",  -   ,2 ,"  9,821,700 "
2756,น่าน ท่าวังผา อบต.ป่าคา,น่าน,ท่าวังผา,อบต.,อบต.ป่าคา,6,"  43,108,000 ","  43,108,000 ",  -   ,6 ,"  43,108,000 ","  43,108,000 ",  -   ,3 ,"  22,167,000 "
2757,น่าน ท่าวังผา อบต.ผาตอ,น่าน,ท่าวังผา,อบต.,อบต.ผาตอ,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
2758,น่าน ท่าวังผา อบต.ผาทอง,น่าน,ท่าวังผา,อบต.,อบต.ผาทอง,4,"  20,019,000 ","  20,019,000 ",  -   ,4 ,"  11,455,000 ","  11,455,000 ",  -   ,3 ,"  9,954,400 "
2759,น่าน ท่าวังผา อบต.ยม,น่าน,ท่าวังผา,อบต.,อบต.ยม,6,"  56,714,700 ","  56,714,700 ",  -   ,6 ,"  37,170,000 ","  37,170,000 ",  -   ,3 ,"  17,248,700 "
2760,น่าน ท่าวังผา อบต.ริม,น่าน,ท่าวังผา,อบต.,อบต.ริม,3,"  10,841,000 ","  10,841,000 ",  -   ,3 ,"  10,841,000 ","  10,841,000 ",  -   ,2 ,"  7,066,000 "
2761,น่าน ท่าวังผา อบต.ศรีภูมิ,น่าน,ท่าวังผา,อบต.,อบต.ศรีภูมิ,7,"  45,935,700 ","  45,935,700 ",  -   ,7 ,"  27,302,700 ","  27,302,700 ",  -   ,2 ,"  9,469,500 "
2762,น่าน ท่าวังผา อบต.แสนทอง,น่าน,ท่าวังผา,อบต.,อบต.แสนทอง,5,"  38,829,000 ","  38,829,000 ",  -   ,5 ,"  20,646,000 ","  20,646,000 ",  -   ,3 ,"  16,075,700 "
2763,น่าน ทุ่งช้าง ทต.งอบ,น่าน,ทุ่งช้าง,ทต.,ทต.งอบ,11,"  48,408,100 ","  48,408,100 ",  -   ,11 ,"  24,087,700 ","  24,087,700 ",  -   ,4 ,"  7,380,000 "
2764,น่าน ทุ่งช้าง ทต.ทุ่งช้าง,น่าน,ทุ่งช้าง,ทต.,ทต.ทุ่งช้าง,7,"  15,022,000 ","  15,022,000 ",  -   ,7 ,"  15,022,000 ","  15,022,000 ",  -   ,3 ,"  8,107,000 "
2765,น่าน ทุ่งช้าง อบต.ทุ่งช้าง,น่าน,ทุ่งช้าง,อบต.,อบต.ทุ่งช้าง,6,"  46,031,000 ","  46,031,000 ",  -   ,6 ,"  16,095,000 ","  16,095,000 ",  -   ,2 ,"  10,998,000 "
2766,น่าน ทุ่งช้าง อบต.ปอน,น่าน,ทุ่งช้าง,อบต.,อบต.ปอน,3,"  24,622,000 ","  24,622,000 ",  -   ,3 ,"  7,195,000 ","  7,195,000 ",  -   ,1 ,"  7,195,000 "
2767,น่าน ทุ่งช้าง อบต.และ,น่าน,ทุ่งช้าง,อบต.,อบต.และ,4,"  18,573,000 ","  18,573,000 ",  -   ,4 ,"  16,573,000 ","  16,573,000 ",  -   ,2 ,"  12,086,000 "
2768,น่าน นาน้อย ทต.นาน้อย,น่าน,นาน้อย,ทต.,ทต.นาน้อย,1,"  1,232,000 ","  1,232,000 ",  -   ,1 ,"  1,232,000 ","  1,232,000 ",  -   ,1 ,"  1,232,000 "
2769,น่าน นาน้อย ทต.ศรีษะเกษ,น่าน,นาน้อย,ทต.,ทต.ศรีษะเกษ,4,"  21,156,800 ","  21,156,800 ",  -   ,4 ,"  21,156,800 ","  21,156,800 ",  -   ,1 ,"  9,887,100 "
2770,น่าน นาน้อย อบต.เชียงของ,น่าน,นาน้อย,อบต.,อบต.เชียงของ,3,"  16,192,000 ","  16,192,000 ",  -   ,3 ,"  16,192,000 ","  16,192,000 ",  -   ,2 ,"  14,443,000 "
2771,น่าน นาน้อย อบต.นาน้อย,น่าน,นาน้อย,อบต.,อบต.นาน้อย,7,"  13,597,000 ","  13,597,000 ",  -   ,7 ,"  13,597,000 ","  13,597,000 ",  -   ,5 ,"  12,343,000 "
2772,น่าน นาน้อย อบต.น้ำตก,น่าน,นาน้อย,อบต.,อบต.น้ำตก,3,"  15,296,900 ","  15,296,900 ",  -   ,3 ,"  15,296,900 ","  15,296,900 ",  -   ,1 ,"  7,393,000 "
2773,น่าน นาน้อย อบต.บัวใหญ่,น่าน,นาน้อย,อบต.,อบต.บัวใหญ่,8,"  34,594,000 ","  34,594,000 ",  -   ,8 ,"  16,584,000 ","  16,584,000 ",  -   ,1 ,"  9,988,000 "
2774,น่าน นาน้อย อบต.สถาน,น่าน,นาน้อย,อบต.,อบต.สถาน,4,"  39,939,000 ","  39,939,000 ",  -   ,4 ,"  29,967,000 ","  29,967,000 ",  -   ,1 ,"  9,986,000 "
2775,น่าน นาน้อย อบต.สันทะ,น่าน,นาน้อย,อบต.,อบต.สันทะ,5,"  7,767,000 ","  7,767,000 ",  -   ,5 ,"  7,767,000 ","  7,767,000 ",  -   ,4 ,"  7,176,000 "
2776,น่าน นาหมื่น ทต.บ่อแก้ว,น่าน,นาหมื่น,ทต.,ทต.บ่อแก้ว,19,"  36,300,800 ","  36,300,800 ",  -   ,18 ,"  33,900,800 ","  33,900,800 ",  -   ,4 ,"  17,113,000 "
2777,น่าน นาหมื่น อบต.นาทะนุง,น่าน,นาหมื่น,อบต.,อบต.นาทะนุง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2778,น่าน นาหมื่น อบต.ปิงหลวง,น่าน,นาหมื่น,อบต.,อบต.ปิงหลวง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  37,400 "
2779,น่าน นาหมื่น อบต.เมืองลี,น่าน,นาหมื่น,อบต.,อบต.เมืองลี,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
2780,น่าน บ่อเกลือ ทต.บ่อเกลือใต้,น่าน,บ่อเกลือ,ทต.,ทต.บ่อเกลือใต้,5,"  30,310,300 ","  30,310,300 ",  -   ,5 ,"  22,085,800 ","  22,085,800 ",  -   ,2 ,"  16,342,800 "
2781,น่าน บ่อเกลือ อบต.ดงพญา,น่าน,บ่อเกลือ,อบต.,อบต.ดงพญา,3,"  17,742,500 ","  17,742,500 ",  -   ,3 ,"  8,117,500 ","  8,117,500 ",  -   ,1 ,"  5,125,700 "
2782,น่าน บ่อเกลือ อบต.บ่อเกลือเหนือ,น่าน,บ่อเกลือ,อบต.,อบต.บ่อเกลือเหนือ,2,"  3,991,600 ","  3,991,600 ",  -   ,2 ,"  3,991,600 ","  3,991,600 ",  -   ,2 ,"  3,991,600 "
2783,น่าน บ่อเกลือ อบต.ภูฟ้า,น่าน,บ่อเกลือ,อบต.,อบต.ภูฟ้า,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2784,น่าน บ้านหลวง อบต.บ้านพี้,น่าน,บ้านหลวง,อบต.,อบต.บ้านพี้,4,"  28,812,000 ","  28,812,000 ",  -   ,4 ,"  20,730,000 ","  20,730,000 ",  -   ,2 ,"  18,055,000 "
2785,น่าน บ้านหลวง อบต.บ้านฟ้า,น่าน,บ้านหลวง,อบต.,อบต.บ้านฟ้า,3,"  19,382,000 ","  19,382,000 ",  -   ,3 ,"  19,382,000 ","  19,382,000 ",  -   ,1 ,"  8,617,000 "
2786,น่าน บ้านหลวง อบต.ป่าคาหลวง,น่าน,บ้านหลวง,อบต.,อบต.ป่าคาหลวง,3,"  17,760,000 ","  17,760,000 ",  -   ,3 ,"  7,854,000 ","  7,854,000 ",  -   ,1 ,"  7,854,000 "
2787,น่าน บ้านหลวง อบต.สวด,น่าน,บ้านหลวง,อบต.,อบต.สวด,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2788,น่าน ปัว ทต.ปัว,น่าน,ปัว,ทต.,ทต.ปัว,6,"  48,188,000 ","  48,188,000 ",  -   ,6 ,"  20,569,000 ","  20,569,000 ",  -   ,2 ,"  14,492,000 "
2789,น่าน ปัว ทต.ศิลาแลง,น่าน,ปัว,ทต.,ทต.ศิลาแลง,4,"  35,711,000 ","  35,711,000 ",  -   ,4 ,"  25,713,000 ","  25,713,000 ",  -   ,2 ,"  17,278,000 "
2790,น่าน ปัว อบต.แงง,น่าน,ปัว,อบต.,อบต.แงง,6,"  38,343,000 ","  38,343,000 ",  -   ,6 ,"  30,303,000 ","  30,303,000 ",  -   ,1 ,"  9,161,000 "
2791,น่าน ปัว อบต.เจดีย์ชัย,น่าน,ปัว,อบต.,อบต.เจดีย์ชัย,3,"  23,458,000 ","  23,458,000 ",  -   ,3 ,"  15,389,000 ","  15,389,000 ",  -   ,2 ,"  9,515,700 "
2792,น่าน ปัว อบต.ไชยวัฒนา,น่าน,ปัว,อบต.,อบต.ไชยวัฒนา,5,"  42,435,200 ","  42,435,200 ",  -   ,5 ,"  15,141,000 ","  15,141,000 ",  -   ,1 ,"  9,690,100 "
2793,น่าน ปัว อบต.ป่ากลาง,น่าน,ปัว,อบต.,อบต.ป่ากลาง,4,"  30,387,700 ","  30,387,700 ",  -   ,4 ,"  11,893,500 ","  11,893,500 ",  -   ,1 ,"  9,788,000 "
2794,น่าน ปัว อบต.ภูคา,น่าน,ปัว,อบต.,อบต.ภูคา,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2795,น่าน ปัว อบต.วรนคร,น่าน,ปัว,อบต.,อบต.วรนคร,4,"  29,536,000 ","  29,536,000 ",  -   ,4 ,"  19,643,000 ","  19,643,000 ",  -   ,3 ,"  15,274,700 "
2796,น่าน ปัว อบต.ศิลาเพชร,น่าน,ปัว,อบต.,อบต.ศิลาเพชร,4,"  31,772,000 ","  31,772,000 ",  -   ,4 ,"  21,782,000 ","  21,782,000 ",  -   ,2 ,"  9,572,700 "
2797,น่าน ปัว อบต.สกาด,น่าน,ปัว,อบต.,อบต.สกาด,2,"  12,243,500 ","  12,243,500 ",  -   ,2 ,"  12,243,500 ","  12,243,500 ",  -   ,3 ,"  12,262,200 "
2798,น่าน ปัว อบต.สถาน,น่าน,ปัว,อบต.,อบต.สถาน,8,"  70,377,200 ","  70,377,200 ",  -   ,8 ,"  12,285,000 ","  12,285,000 ",  -   ,2 ,"  10,013,700 "
2799,น่าน ปัว อบต.อวน,น่าน,ปัว,อบต.,อบต.อวน,3,"  29,931,000 ","  29,931,000 ",  -   ,3 ,"  19,955,000 ","  19,955,000 ",  -   ,3 ,"  19,973,700 "
2800,น่าน ภูเพียง อบต.ท่าน้าว,น่าน,ภูเพียง,อบต.,อบต.ท่าน้าว,3,"  18,806,000 ","  18,806,000 ",  -   ,3 ,"  18,806,000 ","  18,806,000 ",  -   ,1 ,"  9,998,000 "
2801,น่าน ภูเพียง อบต.นาปัง,น่าน,ภูเพียง,อบต.,อบต.นาปัง,5,"  21,052,500 ","  19,930,000 ","  1,122,500 ",5 ,"  21,052,500 ","  19,930,000 ","  1,122,500 ",3 ,"  17,888,500 "
2802,น่าน ภูเพียง อบต.น้ำเกี๋ยน,น่าน,ภูเพียง,อบต.,อบต.น้ำเกี๋ยน,2,"  18,550,500 ","  18,550,500 ",  -   ,2 ,"  8,943,800 ","  8,943,800 ",  -   ,2 ,"  8,962,500 "
2803,น่าน ภูเพียง อบต.น้ำแก่น,น่าน,ภูเพียง,อบต.,อบต.น้ำแก่น,5,"  30,000,200 ","  30,000,200 ",  -   ,5 ,"  30,000,200 ","  30,000,200 ",  -   ,1 ,"  5,788,900 "
2804,น่าน ภูเพียง อบต.ฝายแก้ว,น่าน,ภูเพียง,อบต.,อบต.ฝายแก้ว,88,"  66,479,900 ","  66,479,900 ",  -   ,87 ,"  31,440,900 ","  31,440,900 ",  -   ,65 ,"  18,877,800 "
2805,น่าน ภูเพียง อบต.ม่วงตึ๊ด,น่าน,ภูเพียง,อบต.,อบต.ม่วงตึ๊ด,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2806,น่าน ภูเพียง อบต.เมืองจัง,น่าน,ภูเพียง,อบต.,อบต.เมืองจัง,14,"  69,493,200 ","  69,493,200 ",  -   ,14 ,"  27,785,400 ","  27,785,400 ",  -   ,1 ,"  9,987,000 "
2807,น่าน เมืองน่าน ทต.กองควาย,น่าน,เมืองน่าน,ทต.,ทต.กองควาย,11,"  69,988,000 ","  69,988,000 ",  -   ,10 ,"  24,240,000 ","  24,240,000 ",  -   ,3 ,"  12,082,000 "
2808,น่าน เมืองน่าน ทต.ดู่ใต้,น่าน,เมืองน่าน,ทต.,ทต.ดู่ใต้,9,"  57,404,300 ","  57,404,300 ",  -   ,8 ,"  40,535,300 ","  40,535,300 ",  -   ,5 ,"  29,668,000 "
2809,น่าน เมืองน่าน อบต.ไชยสถาน,น่าน,เมืองน่าน,อบต.,อบต.ไชยสถาน,6,"  36,095,000 ","  36,095,000 ",  -   ,6 ,"  26,125,000 ","  26,125,000 ",  -   ,3 ,"  15,158,700 "
2810,น่าน เมืองน่าน อบต.ถืมตอง,น่าน,เมืองน่าน,อบต.,อบต.ถืมตอง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,0 ,  -   
2811,น่าน เมืองน่าน อบต.นาซาว,น่าน,เมืองน่าน,อบต.,อบต.นาซาว,10,"  64,740,000 ","  64,740,000 ",  -   ,10 ,"  19,500,000 ","  19,500,000 ",  -   ,3 ,"  12,018,700 "
2812,น่าน เมืองน่าน อบต.บ่อ,น่าน,เมืองน่าน,อบต.,อบต.บ่อ,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  56,100 "
2813,น่าน เมืองน่าน อบต.บ่อสวก,น่าน,เมืองน่าน,อบต.,อบต.บ่อสวก,7,"  40,105,500 ","  40,105,500 ",  -   ,7 ,"  38,496,200 ","  38,496,200 ",  -   ,2 ,"  9,041,500 "
2814,น่าน เมืองน่าน อบต.ผาสิงห์,น่าน,เมืองน่าน,อบต.,อบต.ผาสิงห์,3,"  11,746,000 ","  11,746,000 ",  -   ,3 ,"  11,746,000 ","  11,746,000 ",  -   ,3 ,"  9,840,700 "
2815,น่าน เมืองน่าน อบต.เรือง,น่าน,เมืองน่าน,อบต.,อบต.เรือง,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
2816,น่าน เมืองน่าน อบต.สะเนียน,น่าน,เมืองน่าน,อบต.,อบต.สะเนียน,5,"  37,835,000 ","  37,835,000 ",  -   ,5 ,"  18,870,000 ","  18,870,000 ",  -   ,2 ,"  9,956,100 "
2817,น่าน แม่จริม ทต.หนองแดง,น่าน,แม่จริม,ทต.,ทต.หนองแดง,13,"  29,549,900 ","  29,549,900 ",  -   ,13 ,"  28,186,200 ","  28,186,200 ",  -   ,2 ,"  12,821,000 "
2818,น่าน แม่จริม อบต.น้ำพาง,น่าน,แม่จริม,อบต.,อบต.น้ำพาง,2,"  11,581,000 ","  11,581,000 ",  -   ,2 ,"  11,581,000 ","  11,581,000 ",  -   ,2 ,"  9,586,700 "
2819,น่าน แม่จริม อบต.แม่จริม,น่าน,แม่จริม,อบต.,อบต.แม่จริม,5,"  11,826,900 ","  11,826,900 ",  -   ,5 ,"  11,826,900 ","  11,826,900 ",  -   ,4 ,"  1,791,700 "
2820,น่าน แม่จริม อบต.หนองแดง,น่าน,แม่จริม,อบต.,อบต.หนองแดง,7,"  14,852,000 ","  14,852,000 ",  -   ,7 ,"  14,852,000 ","  14,852,000 ",  -   ,4 ,"  12,042,700 "
2821,น่าน แม่จริม อบต.หมอเมือง,น่าน,แม่จริม,อบต.,อบต.หมอเมือง,1,"  9,998,000 ","  9,998,000 ",  -   ,1 ,"  9,998,000 ","  9,998,000 ",  -   ,2 ,"  10,016,700 "
2822,น่าน เวียงสา ทต.กลางเวียง,น่าน,เวียงสา,ทต.,ทต.กลางเวียง,9,"  72,940,000 ","  72,940,000 ",  -   ,9 ,"  13,373,000 ","  13,373,000 ",  -   ,2 ,"  10,873,000 "
2823,น่าน เวียงสา ทต.ขึ่ง,น่าน,เวียงสา,ทต.,ทต.ขึ่ง,7,"  32,853,000 ","  32,853,000 ",  -   ,7 ,"  15,385,000 ","  15,385,000 ",  -   ,3 ,"  11,257,700 "
2824,น่าน เวียงสา ทต.เวียงสา,น่าน,เวียงสา,ทต.,ทต.เวียงสา,4,"  4,809,000 ","  4,809,000 ",  -   ,4 ,"  4,909,000 ","  4,909,000 ",  -   ,2 ,"  1,933,000 "
2825,น่าน เวียงสา อบต.จอมจันทร์,น่าน,เวียงสา,อบต.,อบต.จอมจันทร์,2,"  15,783,000 ","  15,783,000 ",  -   ,2 ,"  15,783,000 ","  15,783,000 ",  -   ,2 ,"  7,970,700 "
2826,น่าน เวียงสา อบต.ตาลชุม,น่าน,เวียงสา,อบต.,อบต.ตาลชุม,11,"  51,326,000 ","  51,326,000 ",  -   ,11 ,"  30,220,000 ","  30,220,000 ",  -   ,4 ,"  18,842,000 "
2827,น่าน เวียงสา อบต.ทุ่งศรีทอง,น่าน,เวียงสา,อบต.,อบต.ทุ่งศรีทอง,3,"  28,704,700 ","  28,704,700 ",  -   ,3 ,"  9,573,900 ","  9,573,900 ",  -   ,2 ,"  9,592,600 "
2828,น่าน เวียงสา อบต.นาเหลือง,น่าน,เวียงสา,อบต.,อบต.นาเหลือง,3,"  23,058,000 ","  23,058,000 ",  -   ,3 ,"  13,078,000 ","  13,078,000 ",  -   ,3 ,"  13,096,700 "
2829,น่าน เวียงสา อบต.น้ำปั้ว,น่าน,เวียงสา,อบต.,อบต.น้ำปั้ว,4,"  32,043,000 ","  32,043,000 ",  -   ,4 ,"  13,279,000 ","  13,279,000 ",  -   ,2 ,"  8,047,700 "
2830,น่าน เวียงสา อบต.น้ำมวบ,น่าน,เวียงสา,อบต.,อบต.น้ำมวบ,1,"  6,282,000 ","  6,282,000 ",  -   ,1 ,"  6,282,000 ","  6,282,000 ",  -   ,2 ,"  6,319,400 "
2831,น่าน เวียงสา อบต.แม่ขะนิง,น่าน,เวียงสา,อบต.,อบต.แม่ขะนิง,2,"  4,084,700 ","  4,084,700 ",  -   ,2 ,"  4,084,700 ","  4,084,700 ",  -   ,3 ,"  4,140,800 "
2832,น่าน เวียงสา อบต.แม่สา,น่าน,เวียงสา,อบต.,อบต.แม่สา,4,"  32,372,000 ","  32,372,000 ",  -   ,4 ,"  13,642,000 ","  13,642,000 ",  -   ,1 ,"  9,855,000 "
2833,น่าน เวียงสา อบต.แม่สาคร,น่าน,เวียงสา,อบต.,อบต.แม่สาคร,8,"  25,330,100 ","  25,330,100 ",  -   ,8 ,"  25,330,100 ","  25,330,100 ",  -   ,2 ,"  6,190,200 "
2834,น่าน เวียงสา อบต.ยาบหัวนา,น่าน,เวียงสา,อบต.,อบต.ยาบหัวนา,2,"  18,488,000 ","  18,488,000 ",  -   ,2 ,"  9,954,000 ","  9,954,000 ",  -   ,2 ,"  10,010,100 "
2835,น่าน เวียงสา อบต.ส้าน,น่าน,เวียงสา,อบต.,อบต.ส้าน,0,  -   ,  -   ,  -   ,0 ,  -   ,  -   ,  -   ,1 ,"  18,700 "
2836,น่าน เวียงสา อบต.ไหล่น่าน,น่าน,เวียงสา,อบต.,อบต.ไหล่น่าน,2,"  11,829,000 ","  11,829,000 ",  -   ,2 ,"  11,829,000 ","  11,829,000 ",  -   ,3 ,"  11,847,700 "
2837,น่าน เวียงสา อบต.อ่ายนาไลย,น่าน,เวียงสา,อบต.,อบต.อ่ายนาไลย,10,"  58,760,000 ","  58,760,000 ",  -   ,10 ,"  39,623,000 ","  39,623,000 ",  -   ,5 ,"  17,348,400 "
2838,น่าน สองแคว ทต.ยอด,น่าน,สองแคว,ทต.,ทต.ยอด,2,"  12,781,000 ","  12,781,000 ",  -   ,2 ,"  12,781,000 ","  12,781,000 ",  -   ,2 ,"  5,685,700 "
2839,น่าน สองแคว อบต.ชนแดน,น่าน,สองแคว,อบต.,อบต.ชนแดน,2,"  13,565,000 ","  13,565,000 ",  -   ,2 ,"  13,565,000 ","  13,565,000 ",  -   ,2 ,"  8,167,400 "
