สรุปภาพรวมการเสนอคำขอรับการสนุบสนุนงบประมาณเงินอุดหนุนเฉพาะกิจขององค์กรปกครองส่วนท้องถิ่น (เทศบาลตำบลและองค์การบริหารส่วนตำบล),,,,,,,,,,,,,,,
ประจำปีงบประมาณ พ.ศ. 2567,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,, หน่วย : บาท
ลำดับ,Mix,จังหวัด,อำเภอ,ประเภท,อปท.,คำขอ อปท. (ทต. และ อบต.) ผ่านระบบ SOLA,,,,สถ. ทำคำขอในระบบ e-Budgeting,,,,พ.ร.บ. 2567 *,
,,,,,,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม, คำขอเงินอุดหนุน, เงินสมทบ,รายการ, งบประมาณรวม
,,,,,,"6,428", แห่ง,,,"6,354", แห่ง,,,0, แห่ง
3423,พระนครศรีอยุธยา บางไทร อบต.บ้านกลึง,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.บ้านกลึง,2,"  793,000 ","  793,000 ",  -   ,2 ,"  793,000 ","  793,000 ",  -   ,,
3424,พระนครศรีอยุธยา บางไทร อบต.บ้านม้า,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.บ้านม้า,,,,,,,,,,
3425,พระนครศรีอยุธยา บางไทร อบต.ไผ่พระ,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.ไผ่พระ,3,"  14,914,000 ","  14,914,000 ",  -   ,3 ,"  14,914,000 ","  14,914,000 ",  -   ,,
3426,พระนครศรีอยุธยา บางไทร อบต.โพแตง,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.โพแตง,1,"  2,922,000 ","  2,922,000 ",  -   ,1 ,"  2,922,000 ","  2,922,000 ",  -   ,,
3427,พระนครศรีอยุธยา บางไทร อบต.ไม้ตรา,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.ไม้ตรา,,,,,,,,,,
3428,พระนครศรีอยุธยา บางไทร อบต.สนามชัย,พระนครศรีอยุธยา,บางไทร,อบต.,อบต.สนามชัย,,,,,,,,,,
3429,พระนครศรีอยุธยา บางบาล ทต.บางบาล,พระนครศรีอยุธยา,บางบาล,ทต.,ทต.บางบาล,5,"  22,904,000 ","  22,904,000 ",  -   ,3 ,"  13,297,500 ","  13,297,500 ",  -   ,,
3430,พระนครศรีอยุธยา บางบาล ทต.มหาพราหมณ์,พระนครศรีอยุธยา,บางบาล,ทต.,ทต.มหาพราหมณ์,,,,,,,,,,
3431,พระนครศรีอยุธยา บางบาล อบต.กบเจา,พระนครศรีอยุธยา,บางบาล,อบต.,อบต.กบเจา,,,,,,,,,,
3432,พระนครศรีอยุธยา บางบาล อบต.น้ำเต้า,พระนครศรีอยุธยา,บางบาล,อบต.,อบต.น้ำเต้า,,,,,,,,,,
3433,พระนครศรีอยุธยา บางบาล อบต.บ้านคลัง,พระนครศรีอยุธยา,บางบาล,อบต.,อบต.บ้านคลัง,,,,,,,,,,
3434,พระนครศรีอยุธยา บางบาล อบต.พระขาว,พระนครศรีอยุธยา,บางบาล,อบต.,อบต.พระขาว,,,,,,,,,,
3435,พระนครศรีอยุธยา บางปะหัน ทต.บางปะหัน,พระนครศรีอยุธยา,บางปะหัน,ทต.,ทต.บางปะหัน,,,,,,,,,,
3436,พระนครศรีอยุธยา บางปะหัน อบต.ตานิม,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.ตานิม,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
3437,พระนครศรีอยุธยา บางปะหัน อบต.ทับน้ำ,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.ทับน้ำ,6,"  57,420,000 ","  57,420,000 ",  -   ,3 ,"  27,940,000 ","  27,940,000 ",  -   ,,
3438,พระนครศรีอยุธยา บางปะหัน อบต.บางเดื่อ,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.บางเดื่อ,,,,,,,,,,
3439,พระนครศรีอยุธยา บางปะหัน อบต.บางปะหัน,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.บางปะหัน,,,,,,,,,,
3440,พระนครศรีอยุธยา บางปะหัน อบต.บ้านขล้อ,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.บ้านขล้อ,,,,,,,,,,
3441,พระนครศรีอยุธยา บางปะหัน อบต.บ้านลี่,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.บ้านลี่,,,,,,,,,,
3442,พระนครศรีอยุธยา บางปะหัน อบต.พุทเลา,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.พุทเลา,,,,,,,,,,
3443,พระนครศรีอยุธยา บางปะหัน อบต.โพธิ์สามต้น,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.โพธิ์สามต้น,,,,,,,,,,
3444,พระนครศรีอยุธยา บางปะหัน อบต.เสาธง,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.เสาธง,,,,,,,,,,
3445,พระนครศรีอยุธยา บางปะหัน อบต.หันสัง,พระนครศรีอยุธยา,บางปะหัน,อบต.,อบต.หันสัง,3,"  7,521,000 ","  7,521,000 ",  -   ,3 ,"  7,521,000 ","  7,521,000 ",  -   ,,
3446,พระนครศรีอยุธยา บางปะอิน ทต.คลองจิก,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.คลองจิก,,,,,,,,,,
3447,พระนครศรีอยุธยา บางปะอิน ทต.เชียงรากน้อย,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.เชียงรากน้อย,2,"  3,500,000 ","  3,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
3448,พระนครศรีอยุธยา บางปะอิน ทต.ตลาดเกรียบ,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.ตลาดเกรียบ,9,"  37,131,800 ","  37,131,800 ",  -   ,8 ,"  27,136,800 ","  27,136,800 ",  -   ,,
3449,พระนครศรีอยุธยา บางปะอิน ทต.บางกระสั้น,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.บางกระสั้น,,,,,,,,,,
3450,พระนครศรีอยุธยา บางปะอิน ทต.บางปะอิน,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.บางปะอิน,3,"  10,200,000 ","  10,200,000 ",  -   ,3 ,"  10,200,000 ","  10,200,000 ",  -   ,,
3451,พระนครศรีอยุธยา บางปะอิน ทต.บ้านสร้าง,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.บ้านสร้าง,3,"  7,492,600 ","  7,492,600 ",  -   ,3 ,"  7,492,600 ","  7,492,600 ",  -   ,,
3452,พระนครศรีอยุธยา บางปะอิน ทต.ปราสาททอง,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.ปราสาททอง,3,"  11,424,000 ","  11,424,000 ",  -   ,3 ,"  11,424,000 ","  11,424,000 ",  -   ,,
3453,พระนครศรีอยุธยา บางปะอิน ทต.พระอินทราชา,พระนครศรีอยุธยา,บางปะอิน,ทต.,ทต.พระอินทราชา,1,"  9,997,000 ","  9,997,000 ",  -   ,1 ,"  9,997,000 ","  9,997,000 ",  -   ,,
3454,พระนครศรีอยุธยา บางปะอิน อบต.เกาะเกิด,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.เกาะเกิด,,,,,,,,,,
3455,พระนครศรีอยุธยา บางปะอิน อบต.ตลิ่งชัน-คุ้งลาน,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.ตลิ่งชัน-คุ้งลาน,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
3456,พระนครศรีอยุธยา บางปะอิน อบต.บางประแดง,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.บางประแดง,,,,,,,,,,
3457,พระนครศรีอยุธยา บางปะอิน อบต.บ้านแป้ง,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.บ้านแป้ง,,,,,,,,,,
3458,พระนครศรีอยุธยา บางปะอิน อบต.บ้านพลับ,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.บ้านพลับ,2,"  3,885,000 ","  3,885,000 ",  -   ,2 ,"  3,885,000 ","  3,885,000 ",  -   ,,
3459,พระนครศรีอยุธยา บางปะอิน อบต.บ้านโพ,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.บ้านโพ,4,"  4,257,000 ","  4,257,000 ",  -   ,4 ,"  4,257,000 ","  4,257,000 ",  -   ,,
3460,พระนครศรีอยุธยา บางปะอิน อบต.บ้านหว้า,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.บ้านหว้า,,,,,,,,,,
3461,พระนครศรีอยุธยา บางปะอิน อบต.วัดยม,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.วัดยม,2,"  3,007,000 ","  3,007,000 ",  -   ,2 ,"  3,007,000 ","  3,007,000 ",  -   ,,
3462,พระนครศรีอยุธยา บางปะอิน อบต.สามเรือน,พระนครศรีอยุธยา,บางปะอิน,อบต.,อบต.สามเรือน,,,,,,,,,,
3463,พระนครศรีอยุธยา บ้านแพรก ทต.บ้านแพรก,พระนครศรีอยุธยา,บ้านแพรก,ทต.,ทต.บ้านแพรก,2,"  9,685,300 ","  9,685,300 ",  -   ,2 ,"  9,685,300 ","  9,685,300 ",  -   ,,
3464,พระนครศรีอยุธยา บ้านแพรก อบต.คลองน้อย,พระนครศรีอยุธยา,บ้านแพรก,อบต.,อบต.คลองน้อย,,,,,,,,,,
3465,พระนครศรีอยุธยา บ้านแพรก อบต.สำพะเนียง,พระนครศรีอยุธยา,บ้านแพรก,อบต.,อบต.สำพะเนียง,3,"  3,245,000 ","  3,245,000 ",  -   ,,,,,,
3466,พระนครศรีอยุธยา ผักไห่ ทต.ลาดชะโด,พระนครศรีอยุธยา,ผักไห่,ทต.,ทต.ลาดชะโด,3,"  11,058,000 ","  11,058,000 ",  -   ,3 ,"  11,058,000 ","  11,058,000 ",  -   ,,
3467,พระนครศรีอยุธยา ผักไห่ อบต.กุฎี,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.กุฎี,3,"  5,240,500 ","  5,240,500 ",  -   ,1 ,"  2,099,900 ","  2,099,900 ",  -   ,,
3468,พระนครศรีอยุธยา ผักไห่ อบต.ดอนลาน,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.ดอนลาน,19,"  103,624,000 ","  103,624,000 ",  -   ,11 ,"  29,647,000 ","  29,647,000 ",  -   ,,
3469,พระนครศรีอยุธยา ผักไห่ อบต.ท่าดินแดง,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.ท่าดินแดง,2,"  6,324,000 ","  6,324,000 ",  -   ,2 ,"  6,324,000 ","  6,324,000 ",  -   ,,
3470,พระนครศรีอยุธยา ผักไห่ อบต.นาคู,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.นาคู,5,"  2,802,000 ","  2,802,000 ",  -   ,1 ,"  728,400 ","  728,400 ",  -   ,,
3471,พระนครศรีอยุธยา ผักไห่ อบต.บ้านแค,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.บ้านแค,1,"  2,500,000 ","  2,500,000 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
3472,พระนครศรีอยุธยา ผักไห่ อบต.ลาดชิด,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.ลาดชิด,,,,,,,,,,
3473,พระนครศรีอยุธยา ผักไห่ อบต.ลาดน้ำเค็ม,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.ลาดน้ำเค็ม,3,"  29,119,000 ","  29,119,000 ",  -   ,3 ,"  29,119,000 ","  29,119,000 ",  -   ,,
3474,พระนครศรีอยุธยา ผักไห่ อบต.หน้าโคก,พระนครศรีอยุธยา,ผักไห่,อบต.,อบต.หน้าโคก,,,,,,,,,,
3475,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.เกาะเรียน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.เกาะเรียน,14,"  70,496,000 ","  70,496,000 ",  -   ,5 ,"  16,873,000 ","  16,873,000 ",  -   ,,
3476,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.คลองตะเคียน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.คลองตะเคียน,,,,,,,,,,
3477,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.คลองสระบัว,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.คลองสระบัว,1,"  8,849,000 ","  8,849,000 ",  -   ,1 ,"  8,849,000 ","  8,849,000 ",  -   ,,
3478,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.บ้านเกาะ,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.บ้านเกาะ,1,"  31,680,000 ","  28,512,000 ","  3,168,000 ",,,,,,
3479,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.บ้านป้อม,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.บ้านป้อม,7,"  5,239,000 ","  5,239,000 ",  -   ,4 ,"  1,806,000 ","  1,806,000 ",  -   ,,
3480,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.บ้านใหม่,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.บ้านใหม่,,,,,,,,,,
3481,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.ปากกราน,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.ปากกราน,2,"  13,538,000 ","  12,474,000 ","  1,064,000 ",1 ,"  2,898,000 ","  2,898,000 ",  -   ,,
3482,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.ภูเขาทอง,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.ภูเขาทอง,,,,,,,,,,
3483,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.ลุมพลี,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.ลุมพลี,,,,,,,,,,
3484,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.วัดตูม,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.วัดตูม,,,,,,,,,,
3485,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.สวนพริก,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.สวนพริก,,,,,,,,,,
3486,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.สำเภาล่ม,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.สำเภาล่ม,2,"  4,525,900 ","  4,525,900 ",  -   ,1 ,"  2,500,000 ","  2,500,000 ",  -   ,,
3487,พระนครศรีอยุธยา พระนครศรีอยุธยา อบต.หันตรา,พระนครศรีอยุธยา,พระนครศรีอยุธยา,อบต.,อบต.หันตรา,,,,,,,,,,
3488,พระนครศรีอยุธยา ภาชี ทต.ภาชี,พระนครศรีอยุธยา,ภาชี,ทต.,ทต.ภาชี,1,"  3,873,000 ","  3,873,000 ",  -   ,1 ,"  3,873,000 ","  3,873,000 ",  -   ,,
3489,พระนครศรีอยุธยา ภาชี อบต.กระจิว,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.กระจิว,2,"  2,640,000 ","  2,640,000 ",  -   ,1 ,"  1,640,000 ","  1,640,000 ",  -   ,,
3490,พระนครศรีอยุธยา ภาชี อบต.โคกม่วง,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.โคกม่วง,,,,,,,,,,
3491,พระนครศรีอยุธยา ภาชี อบต.ดอนหญ้านาง,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.ดอนหญ้านาง,2,"  11,505,800 ","  11,505,800 ",  -   ,2 ,"  11,505,800 ","  11,505,800 ",  -   ,,
3492,พระนครศรีอยุธยา ภาชี อบต.ไผ่ล้อม,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.ไผ่ล้อม,,,,,,,,,,
3493,พระนครศรีอยุธยา ภาชี อบต.พระแก้ว,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.พระแก้ว,,,,,,,,,,
3494,พระนครศรีอยุธยา ภาชี อบต.ระโสม,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.ระโสม,,,,,,,,,,
3495,พระนครศรีอยุธยา ภาชี อบต.หนองน้ำใส,พระนครศรีอยุธยา,ภาชี,อบต.,อบต.หนองน้ำใส,,,,,,,,,,
3496,พระนครศรีอยุธยา มหาราช ทต.มหาราช,พระนครศรีอยุธยา,มหาราช,ทต.,ทต.มหาราช,,,,,,,,,,
3497,พระนครศรีอยุธยา มหาราช ทต.โรงช้าง,พระนครศรีอยุธยา,มหาราช,ทต.,ทต.โรงช้าง,3,"  11,253,700 ","  11,253,700 ",  -   ,2 ,"  6,292,000 ","  6,292,000 ",  -   ,,
3498,พระนครศรีอยุธยา มหาราช อบต.ท่าตอ,พระนครศรีอยุธยา,มหาราช,อบต.,อบต.ท่าตอ,1,"  1,950,000 ","  1,950,000 ",  -   ,1 ,"  1,950,000 ","  1,950,000 ",  -   ,,
3499,พระนครศรีอยุธยา มหาราช อบต.บางนา,พระนครศรีอยุธยา,มหาราช,อบต.,อบต.บางนา,,,,,,,,,,
3500,พระนครศรีอยุธยา มหาราช อบต.บ้านขวาง,พระนครศรีอยุธยา,มหาราช,อบต.,อบต.บ้านขวาง,1,"  4,828,000 ","  4,828,000 ",  -   ,1 ,"  4,828,000 ","  4,828,000 ",  -   ,,
3501,พระนครศรีอยุธยา มหาราช อบต.บ้านนา,พระนครศรีอยุธยา,มหาราช,อบต.,อบต.บ้านนา,2,"  1,341,600 ","  1,341,600 ",  -   ,2 ,"  1,341,600 ","  1,341,600 ",  -   ,,
3502,พระนครศรีอยุธยา มหาราช อบต.บ้านใหม่มหาราช,พระนครศรีอยุธยา,มหาราช,อบต.,อบต.บ้านใหม่มหาราช,7,"  24,886,000 ","  24,886,000 ",  -   ,4 ,"  8,440,100 ","  8,440,100 ",  -   ,,
3503,พระนครศรีอยุธยา ลาดบัวหลวง ทต.ลาดบัวหลวง,พระนครศรีอยุธยา,ลาดบัวหลวง,ทต.,ทต.ลาดบัวหลวง,,,,,,,,,,
3504,พระนครศรีอยุธยา ลาดบัวหลวง ทต.สามเมือง,พระนครศรีอยุธยา,ลาดบัวหลวง,ทต.,ทต.สามเมือง,8,"  15,946,500 ","  15,946,500 ",  -   ,6 ,"  4,763,000 ","  4,763,000 ",  -   ,,
3505,พระนครศรีอยุธยา ลาดบัวหลวง อบต.คลองพระยาบันลือ,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.คลองพระยาบันลือ,5,"  31,554,000 ","  31,554,000 ",  -   ,2 ,"  11,830,000 ","  11,830,000 ",  -   ,,
3506,พระนครศรีอยุธยา ลาดบัวหลวง อบต.คู้สลอด,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.คู้สลอด,9,"  27,014,800 ","  27,014,800 ",  -   ,4 ,"  11,082,500 ","  11,082,500 ",  -   ,,
3507,พระนครศรีอยุธยา ลาดบัวหลวง อบต.พระยาบันลือ,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.พระยาบันลือ,4,"  62,117,700 ","  56,965,900 ","  5,151,800 ",3 ,"  10,599,700 ","  10,599,700 ",  -   ,,
3508,พระนครศรีอยุธยา ลาดบัวหลวง อบต.ลาดบัวหลวง,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.ลาดบัวหลวง,2,"  16,925,000 ","  16,925,000 ",  -   ,1 ,"  7,782,000 ","  7,782,000 ",  -   ,,
3509,พระนครศรีอยุธยา ลาดบัวหลวง อบต.สิงหนาท,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.สิงหนาท,9,"  33,823,000 ","  33,823,000 ",  -   ,5 ,"  19,338,000 ","  19,338,000 ",  -   ,,
3510,พระนครศรีอยุธยา ลาดบัวหลวง อบต.หลักชัย,พระนครศรีอยุธยา,ลาดบัวหลวง,อบต.,อบต.หลักชัย,7,"  3,599,000 ","  3,599,000 ",  -   ,7 ,"  3,599,000 ","  3,599,000 ",  -   ,,
3511,พระนครศรีอยุธยา วังน้อย อบต.ข้าวงาม,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.ข้าวงาม,,,,,,,,,,
3512,พระนครศรีอยุธยา วังน้อย อบต.ชะแมบ,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.ชะแมบ,,,,,,,,,,
3513,พระนครศรีอยุธยา วังน้อย อบต.บ่อตาโล่,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.บ่อตาโล่,3,"  4,070,200 ","  4,070,200 ",  -   ,2 ,"  3,573,000 ","  3,573,000 ",  -   ,,
3514,พระนครศรีอยุธยา วังน้อย อบต.พยอม,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.พยอม,,,,,,,,,,
3515,พระนครศรีอยุธยา วังน้อย อบต.ลำไทร,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.ลำไทร,,,,,,,,,,
3516,พระนครศรีอยุธยา วังน้อย อบต.วังจุฬา,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.วังจุฬา,,,,,,,,,,
3517,พระนครศรีอยุธยา วังน้อย อบต.วังน้อย,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.วังน้อย,3,"  5,426,000 ","  5,426,000 ",  -   ,3 ,"  5,426,000 ","  5,426,000 ",  -   ,,
3518,พระนครศรีอยุธยา วังน้อย อบต.สนับทึบ,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.สนับทึบ,,,,,,,,,,
3519,พระนครศรีอยุธยา วังน้อย อบต.หันตะเภา,พระนครศรีอยุธยา,วังน้อย,อบต.,อบต.หันตะเภา,,,,,,,,,,
3520,พระนครศรีอยุธยา เสนา ทต.เจ้าเจ็ด,พระนครศรีอยุธยา,เสนา,ทต.,ทต.เจ้าเจ็ด,,,,,,,,,,
3521,พระนครศรีอยุธยา เสนา ทต.บางนมโค,พระนครศรีอยุธยา,เสนา,ทต.,ทต.บางนมโค,4,"  11,440,000 ","  11,440,000 ",  -   ,4 ,"  11,440,000 ","  11,440,000 ",  -   ,,
3522,พระนครศรีอยุธยา เสนา ทต.สามกอ,พระนครศรีอยุธยา,เสนา,ทต.,ทต.สามกอ,,,,,,,,,,
3523,พระนครศรีอยุธยา เสนา ทต.หัวเวียง,พระนครศรีอยุธยา,เสนา,ทต.,ทต.หัวเวียง,5,"  12,467,600 ","  12,467,600 ",  -   ,5 ,"  12,467,600 ","  12,467,600 ",  -   ,,
3524,พระนครศรีอยุธยา เสนา อบต.ชายนา,พระนครศรีอยุธยา,เสนา,อบต.,อบต.ชายนา,4,"  11,630,000 ","  11,630,000 ",  -   ,3 ,"  8,990,000 ","  8,990,000 ",  -   ,,
3525,พระนครศรีอยุธยา เสนา อบต.ดอนทอง,พระนครศรีอยุธยา,เสนา,อบต.,อบต.ดอนทอง,5,"  19,926,000 ","  19,926,000 ",  -   ,4 ,"  11,093,000 ","  11,093,000 ",  -   ,,
3526,พระนครศรีอยุธยา เสนา อบต.บ้านแพน,พระนครศรีอยุธยา,เสนา,อบต.,อบต.บ้านแพน,2,"  2,294,800 ","  2,294,800 ",  -   ,2 ,"  2,294,800 ","  2,294,800 ",  -   ,,
3527,พระนครศรีอยุธยา เสนา อบต.บ้านโพธิ์,พระนครศรีอยุธยา,เสนา,อบต.,อบต.บ้านโพธิ์,3,"  3,151,000 ","  3,151,000 ",  -   ,3 ,"  3,151,000 ","  3,151,000 ",  -   ,,
3528,พระนครศรีอยุธยา เสนา อบต.บ้านหลวง,พระนครศรีอยุธยา,เสนา,อบต.,อบต.บ้านหลวง,1,"  2,566,500 ","  2,566,500 ",  -   ,1 ,"  2,566,500 ","  2,566,500 ",  -   ,,
3529,พระนครศรีอยุธยา เสนา อบต.มารวิชัย,พระนครศรีอยุธยา,เสนา,อบต.,อบต.มารวิชัย,2,"  6,960,000 ","  6,960,000 ",  -   ,2 ,"  6,960,000 ","  6,960,000 ",  -   ,,
3530,พระนครศรีอยุธยา เสนา อบต.รางจรเข้,พระนครศรีอยุธยา,เสนา,อบต.,อบต.รางจรเข้,5,"  12,656,100 ","  12,656,100 ",  -   ,3 ,"  6,960,500 ","  6,960,500 ",  -   ,,
3531,พระนครศรีอยุธยา เสนา อบต.ลาดงา,พระนครศรีอยุธยา,เสนา,อบต.,อบต.ลาดงา,2,"  3,623,000 ","  3,623,000 ",  -   ,2 ,"  3,623,000 ","  3,623,000 ",  -   ,,
3532,พระนครศรีอยุธยา เสนา อบต.สามตุ่ม,พระนครศรีอยุธยา,เสนา,อบต.,อบต.สามตุ่ม,,,,,,,,,,
3533,พระนครศรีอยุธยา อุทัย ทต.อุทัย,พระนครศรีอยุธยา,อุทัย,ทต.,ทต.อุทัย,,,,,,,,,,
3534,พระนครศรีอยุธยา อุทัย อบต.ข้าวเม่า,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.ข้าวเม่า,,,,,,,,,,
3535,พระนครศรีอยุธยา อุทัย อบต.คานหาม,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.คานหาม,,,,,,,,,,
3536,พระนครศรีอยุธยา อุทัย อบต.ธนู,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.ธนู,,,,,,,,,,
3537,พระนครศรีอยุธยา อุทัย อบต.บ้านช้าง,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.บ้านช้าง,,,,,,,,,,
3538,พระนครศรีอยุธยา อุทัย อบต.บ้านหีบ,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.บ้านหีบ,7,"  69,550,000 ","  69,550,000 ",  -   ,5 ,"  49,680,000 ","  49,680,000 ",  -   ,,
3539,พระนครศรีอยุธยา อุทัย อบต.โพสาวหาญ,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.โพสาวหาญ,10,"  25,537,000 ","  25,537,000 ",  -   ,10 ,"  25,537,000 ","  25,537,000 ",  -   ,,
3540,พระนครศรีอยุธยา อุทัย อบต.สามบัณฑิต,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.สามบัณฑิต,5,"  9,386,000 ","  9,386,000 ",  -   ,5 ,"  9,386,000 ","  9,386,000 ",  -   ,,
3541,พระนครศรีอยุธยา อุทัย อบต.เสนา,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.เสนา,3,"  5,867,000 ","  5,867,000 ",  -   ,3 ,"  5,867,000 ","  5,867,000 ",  -   ,,
3542,พระนครศรีอยุธยา อุทัย อบต.หนองน้ำส้ม,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.หนองน้ำส้ม,,,,,,,,,,
3543,พระนครศรีอยุธยา อุทัย อบต.หนองไม้ซุง,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.หนองไม้ซุง,,,,,,,,,,
3544,พระนครศรีอยุธยา อุทัย อบต.อุทัย,พระนครศรีอยุธยา,อุทัย,อบต.,อบต.อุทัย,,,,,,,,,,
3545,พะเยา จุน ทต.จุน,พะเยา,จุน,ทต.,ทต.จุน,9,"  54,994,800 ","  53,859,500 ","  1,135,300 ",6 ,"  27,741,600 ","  26,606,300 ","  1,135,300 ",,
3546,พะเยา จุน ทต.ทุ่งรวงทอง,พะเยา,จุน,ทต.,ทต.ทุ่งรวงทอง,7,"  44,743,000 ","  44,743,000 ",  -   ,4 ,"  22,107,000 ","  22,107,000 ",  -   ,,
3547,พะเยา จุน ทต.เวียงลอ,พะเยา,จุน,ทต.,ทต.เวียงลอ,9,"  26,497,500 ","  26,497,500 ",  -   ,6 ,"  10,432,000 ","  10,432,000 ",  -   ,,
